frame,overlap,angle,all_iters,all_time,all_t_err,all_r_err,pct_iters,pct_time,pct_t_err,pct_r_err,sigma_iters,sigma_time,sigma_t_err,sigma_r_err,x84_iters,x84_time,x84_t_err,x84_r_err,dynamic_iters,dynamic_time,dynamic_t_err,dynamic_r_err,hmrf_iters,hmrf_em_iters,hmrf_time,hmrf_t_err,hmrf_r_err
123, 0.74530, 0.20944,24, 1.93582, 0.13429, 0.06879,30, 2.41528, 0.06239, 0.06344,30, 2.18367, 0.10030, 0.06894,20, 1.26615, 0.00203, 0.03025,22, 1.50636, 0.00510, 0.03018,31,1814, 7.42957, 0.00400, 0.02704
317, 0.75007, 0.20944,15, 1.96081, 0.05553, 0.12647,17, 1.61384, 0.00645, 0.03816,17, 1.64918, 0.01418, 0.07240,10, 1.00525, 0.00897, 0.01882,12, 1.10625, 0.00678, 0.02596,12,701, 3.38635, 0.00902, 0.01079
327, 0.58178, 0.20944,50,12.09820, 0.33245, 0.73628,24, 4.49350, 0.03617, 0.14962,13, 2.21499, 0.06592, 0.11677,14, 2.35288, 0.01511, 0.07787,26, 3.86042, 0.01174, 0.05560,15,398, 4.21303, 0.02113, 0.09121
330, 0.51475, 0.20944,50,16.61790, 0.22024, 0.61183,50,11.43552, 0.09311, 0.53214,50,11.42614, 0.16222, 0.65287,50, 9.85812, 0.08440, 0.47645,50, 9.32255, 0.02868, 0.13032,40,1472,12.83663, 0.03120, 0.12458
337, 0.41613, 0.20944,50,22.46283, 0.41662, 0.28588,50,18.04930, 0.31931, 0.71061,50,16.84066, 0.39841, 0.90515,50,17.73738, 0.24445, 0.42881,50,18.89272, 0.25909, 0.71729,17,696, 6.70043, 0.02466, 0.09158
343, 0.50228, 0.20944,50,19.06853, 0.26671, 0.66174,50,11.48865, 0.14249, 0.64711,50,15.51183, 0.17664, 0.51774,50,10.66988, 0.04037, 0.26102,50,11.95204, 0.05838, 0.36639,15,727, 5.69515, 0.01033, 0.05366
357, 0.87543, 0.20944,16, 1.11685, 0.00917, 0.02633,18, 1.16167, 0.00382, 0.01368,17, 1.11281, 0.00707, 0.01775,17, 1.00686, 0.00328, 0.01392,16, 1.08948, 0.00295, 0.01362,22,1321, 5.55952, 0.00234, 0.01536
404, 0.90848, 0.20944,19, 0.69944, 0.01223, 0.04910,26, 0.87664, 0.00458, 0.03639,21, 0.72422, 0.00694, 0.04508,22, 0.84505, 0.00515, 0.04010,22, 0.74744, 0.00451, 0.03595,26,1263, 5.09586, 0.01145, 0.09648
440, 0.68934, 0.20944,26, 1.34345, 0.01900, 0.09945,18, 1.18368, 0.00850, 0.02781,19, 1.07111, 0.01020, 0.04598,16, 0.90408, 0.00429, 0.01655,14, 0.89664, 0.00784, 0.02602,21,1213, 4.94498, 0.00338, 0.01662
464, 0.65954, 0.20944,27, 1.69964, 0.01932, 0.08444,25, 1.54944, 0.00891, 0.02939,21, 1.29551, 0.01101, 0.03674,18, 1.06823, 0.00703, 0.02011,22, 1.42539, 0.00986, 0.03327,23,1435, 5.87140, 0.00397, 0.02212
488, 0.61728, 0.20944,39, 1.87495, 0.03498, 0.15050,17, 0.93140, 0.01198, 0.03974,20, 0.94613, 0.01531, 0.06133,25, 1.17865, 0.01245, 0.04146,15, 0.75235, 0.01246, 0.04586,19,1090, 4.57294, 0.01177, 0.02774
492, 0.63286, 0.20944,38, 1.76527, 0.03001, 0.12010,16, 0.82635, 0.01232, 0.03838,19, 0.91049, 0.01472, 0.04942,22, 1.10873, 0.01338, 0.04026,14, 0.77456, 0.01286, 0.04170,17,1076, 4.55389, 0.01145, 0.02819
504, 0.59215, 0.20944,24, 1.22214, 0.02392, 0.09684,17, 0.90144, 0.01236, 0.04713,19, 0.92022, 0.01457, 0.06082,20, 1.04566, 0.01350, 0.05531,16, 0.80751, 0.01312, 0.05415,16,965, 3.84040, 0.00902, 0.01722
525, 0.61173, 0.20944,23, 1.54041, 0.01740, 0.09508,20, 1.40289, 0.00924, 0.02787,18, 1.25848, 0.01277, 0.04785,18, 1.26800, 0.00976, 0.03105,18, 1.19699, 0.01095, 0.03768,22,1162, 5.67126, 0.00882, 0.01185
534, 0.70111, 0.20944,23, 1.46198, 0.01381, 0.07242,20, 1.34773, 0.00721, 0.02823,19, 1.22378, 0.00909, 0.04263,18, 1.25620, 0.00680, 0.02372,16, 1.20682, 0.00750, 0.02876,17,857, 4.24361, 0.00829, 0.02096
587, 0.87509, 0.20944,20, 1.05837, 0.00999, 0.02168,25, 1.25650, 0.00316, 0.01077,22, 1.08838, 0.00689, 0.01777,23, 1.17226, 0.00281, 0.01175,25, 1.13367, 0.00246, 0.01153,32,1689, 6.84191, 0.00275, 0.01005
638, 0.78560, 0.20944,15, 1.11125, 0.02021, 0.06107,16, 1.15314, 0.00851, 0.02750,14, 0.99183, 0.01109, 0.03935,14, 1.09255, 0.00810, 0.02603,12, 1.03966, 0.00684, 0.02082,20,1107, 4.81023, 0.00656, 0.02083
698, 0.74227, 0.20944,26, 3.89918, 0.07427, 0.19555,16, 1.90970, 0.01219, 0.01397,21, 2.18752, 0.01545, 0.04873,12, 1.34537, 0.01219, 0.00425,10, 1.15260, 0.01438, 0.00055,15,829, 4.27234, 0.01006, 0.00557
717, 0.56078, 0.20944,18, 3.52775, 0.10058, 0.24252,38, 5.71968, 0.04153, 0.27413,24, 4.64985, 0.07799, 0.31690,21, 2.49193, 0.01251, 0.07494,47, 5.71410, 0.00628, 0.01868,24,1176, 7.35444, 0.01137, 0.03189
723, 0.42354, 0.20944,50,13.78033, 0.50680, 0.70941,35, 7.46255, 0.08235, 0.34035,50,12.05412, 0.24529, 0.41287,34, 5.25542, 0.03529, 0.23608,50, 8.27577, 0.03815, 0.18254,31,656, 7.15782, 0.03638, 0.18660
732, 0.45719, 0.20944,50, 9.75536, 0.47120, 0.71034,22, 2.58174, 0.04249, 0.13959,40, 4.78217, 0.09628, 0.23033,19, 2.06654, 0.04082, 0.13184,19, 2.02467, 0.04284, 0.13584,20,704, 5.27802, 0.03579, 0.08776
736, 0.45589, 0.20944,50,10.43075, 0.51841, 0.78711,21, 2.67199, 0.04533, 0.12652,39, 5.24378, 0.10863, 0.22105,22, 2.95694, 0.04515, 0.12309,19, 2.33812, 0.04158, 0.10558,22,609, 5.75678, 0.03752, 0.08936
747, 0.44995, 0.20944,50,10.12822, 0.48247, 0.72592,17, 2.07451, 0.04417, 0.15191,39, 5.02762, 0.10749, 0.27263,20, 2.27696, 0.04063, 0.13721,19, 2.01232, 0.04291, 0.14367,18,600, 4.41846, 0.03705, 0.08917
756, 0.38690, 0.20944,35, 3.91179, 0.16671, 0.51816,50, 4.72227, 0.16180, 0.29435,43, 4.35808, 0.12200, 0.55143,50, 5.09512, 0.09602, 0.34602,32, 3.68409, 0.06044, 0.54504,22,664, 5.60238, 0.03438, 0.09968
759, 0.38619, 0.20944,31, 4.00380, 0.18651, 0.52587,50, 4.92956, 0.16895, 0.31684,40, 4.60524, 0.14342, 0.58147,50, 5.00768, 0.10203, 0.34976,30, 3.59177, 0.05782, 0.55098,20,652, 5.27402, 0.03674, 0.10407
763, 0.35746, 0.20944,50, 9.29780, 0.29092, 0.52559,50, 7.30829, 0.13456, 0.52027,50, 9.43530, 0.24548, 0.53036,50, 6.31935, 0.11883, 0.32803,40, 6.82624, 0.06418, 0.54391,21,986, 7.49220, 0.02077, 0.03809
773, 0.38582, 0.20944,50,12.46950, 0.53843, 0.70231,38, 7.14539, 0.17126, 0.43131,50,10.44115, 0.27328, 0.46097,48, 7.23663, 0.11186, 0.28753,39, 8.04841, 0.07375, 0.51725,28,1032, 8.47554, 0.03185, 0.09549
776, 0.36398, 0.20944,50,20.63017, 0.67349, 1.37346,50,15.49901, 0.52230, 1.02246,50,14.91591, 0.56613, 0.98993,50,17.21905, 0.50060, 1.01073,50,20.33267, 0.66764, 1.35952,15,1363,10.28113, 0.02528, 0.08394
789, 0.67033, 0.20944,50, 8.92368, 0.26159, 0.50632,22, 3.14652, 0.03023, 0.10050,36, 4.74463, 0.05605, 0.18227,12, 1.69145, 0.01735, 0.04655,30, 3.96212, 0.00903, 0.03746,11,568, 3.38793, 0.01455, 0.02626
796, 0.69027, 0.20944,50, 8.09669, 0.22639, 0.44989,21, 2.87917, 0.02621, 0.09380,36, 4.47169, 0.05302, 0.17801,12, 1.49582, 0.01398, 0.04183,26, 3.25545, 0.00863, 0.03610,12,624, 3.71607, 0.01123, 0.02392
817, 0.83922, 0.20944,16, 1.24098, 0.01656, 0.05012,15, 1.25291, 0.00804, 0.02013,13, 1.00438, 0.01141, 0.02926,14, 1.06070, 0.00701, 0.01722,12, 0.87631, 0.00777, 0.01762,18,1140, 4.75960, 0.00491, 0.01392
873, 0.89504, 0.20944,20, 0.78242, 0.05082, 0.07786,50, 1.56851, 0.01496, 0.04246,31, 0.91069, 0.03627, 0.07134,39, 1.15376, 0.02614, 0.06726,40, 1.24530, 0.02946, 0.07531,46,1838, 8.08283, 0.02258, 0.06066
914, 0.83199, 0.20944,50, 3.85825, 0.13560, 0.10233,20, 1.39290, 0.01263, 0.02138,24, 1.62583, 0.03706, 0.02350,21, 1.38917, 0.00536, 0.01843,21, 1.38425, 0.00550, 0.01851,21,1015, 4.89389, 0.00410, 0.01826
948, 0.90576, 0.20944,17, 1.18012, 0.02111, 0.02003,20, 1.43555, 0.00380, 0.01069,18, 1.22316, 0.01008, 0.01419,17, 1.22037, 0.00384, 0.01106,18, 1.30927, 0.00334, 0.01189,25,1324, 5.54407, 0.00269, 0.01253
949, 0.93675, 0.20944,17, 1.06201, 0.01146, 0.01836,20, 1.38233, 0.00234, 0.00785,17, 1.01554, 0.00523, 0.00916,15, 0.92837, 0.00328, 0.00706,17, 1.05830, 0.00274, 0.00825,26,1529, 6.17562, 0.00364, 0.01191
959, 0.87225, 0.20944,17, 1.27157, 0.03030, 0.02747,17, 1.25739, 0.00709, 0.02092,17, 1.22878, 0.01543, 0.02707,16, 1.04200, 0.00648, 0.02049,15, 0.96617, 0.00673, 0.02031,21,1323, 5.03111, 0.00270, 0.01858
967, 0.90331, 0.20944,15, 1.08496, 0.01993, 0.02224,19, 1.30574, 0.00450, 0.01662,17, 1.11665, 0.00987, 0.02080,16, 1.16908, 0.00505, 0.01630,15, 0.95683, 0.00513, 0.01604,21,1315, 5.12154, 0.00270, 0.01592
973, 0.91512, 0.20944,17, 0.96974, 0.01605, 0.02032,18, 1.09078, 0.00330, 0.01114,18, 1.15659, 0.00739, 0.01446,17, 1.05619, 0.00377, 0.01188,16, 1.09483, 0.00374, 0.01169,25,1461, 6.02789, 0.00326, 0.01358
1006, 0.94944, 0.20944,19, 1.17187, 0.01314, 0.02153,30, 1.63265, 0.00194, 0.01086,21, 1.32749, 0.00588, 0.01547,25, 1.50021, 0.00255, 0.01222,25, 1.34383, 0.00193, 0.01164,30,1738, 6.95162, 0.00243, 0.01271
97, 0.96441, 0.20944,18, 1.11681, 0.00987, 0.02389,20, 1.32255, 0.00114, 0.00786,18, 1.14133, 0.00276, 0.01171,20, 1.31818, 0.00106, 0.00793,18, 1.21529, 0.00126, 0.00852,21,1046, 4.56095, 0.00075, 0.00519
123, 0.74530, 0.20944,21, 1.85811, 0.13210, 0.06809,28, 2.17055, 0.06058, 0.06343,30, 2.28047, 0.10026, 0.06897,18, 1.41603, 0.00206, 0.03028,23, 1.59997, 0.00588, 0.02999,19,1139, 4.65071, 0.00646, 0.02688
317, 0.75007, 0.20944,21, 2.93641, 0.05855, 0.13216,26, 2.64355, 0.00894, 0.05287,21, 1.96668, 0.01597, 0.07911,34, 3.22896, 0.00457, 0.03030,29, 2.69158, 0.00613, 0.03682,30,1536, 7.83499, 0.00648, 0.03768
327, 0.58178, 0.20944,50,11.66305, 0.33374, 0.73885,27, 4.34090, 0.03763, 0.17459,50, 8.09507, 0.10936, 0.40712,41, 6.46059, 0.02240, 0.10318,50, 7.66057, 0.01110, 0.05422,35,1126,10.23810, 0.02763, 0.12729
330, 0.51475, 0.20944,50,16.47092, 0.22300, 0.62320,50, 9.44337, 0.09263, 0.53791,49,10.71705, 0.16414, 0.66848,50, 9.50772, 0.10158, 0.56964,50, 9.52084, 0.05676, 0.33336,46,1821,15.02303, 0.03284, 0.13459
337, 0.41613, 0.20944,36,16.80729, 0.37239, 0.24339,50,18.73816, 0.30595, 0.67062,50,18.17543, 0.38426, 0.81228,50,17.57007, 0.27713, 0.58684,50,19.20939, 0.24548, 0.64464,21,864, 7.78469, 0.02448, 0.09998
343, 0.50228, 0.20944,50,19.47942, 0.26877, 0.66805,50,11.11328, 0.15459, 0.65834,50,14.58121, 0.20089, 0.70388,50,11.46455, 0.11673, 0.57684,50,11.37695, 0.13829, 0.63865,50,1721,16.44124, 0.01078, 0.07082
357, 0.87543, 0.20944,16, 1.10836, 0.00952, 0.02856,17, 1.33499, 0.00449, 0.01609,16, 1.03722, 0.00753, 0.02034,16, 1.10138, 0.00390, 0.01644,16, 1.03238, 0.00366, 0.01670,18,969, 4.41925, 0.00349, 0.01713
404, 0.90848, 0.20944,15, 0.56336, 0.01352, 0.04593,20, 0.81159, 0.00653, 0.03535,14, 0.60010, 0.00912, 0.04293,16, 0.61157, 0.00726, 0.03888,18, 0.66222, 0.00681, 0.03531,27,1228, 5.08938, 0.00461, 0.02296
440, 0.68934, 0.20944,27, 1.51459, 0.01896, 0.09930,19, 1.22829, 0.01005, 0.02807,19, 1.10124, 0.01059, 0.04516,16, 1.00151, 0.00901, 0.02339,18, 1.05034, 0.00933, 0.02492,19,1118, 4.69595, 0.00597, 0.02283
464, 0.65954, 0.20944,23, 1.43180, 0.01851, 0.08341,16, 1.01736, 0.00951, 0.03084,17, 0.98591, 0.01002, 0.03956,17, 1.07541, 0.00917, 0.02933,15, 0.98744, 0.00926, 0.03426,21,1178, 4.94897, 0.00382, 0.02416
488, 0.61728, 0.20944,36, 1.85707, 0.03388, 0.14546,19, 1.07644, 0.01401, 0.03994,24, 1.08036, 0.01524, 0.06015,18, 0.99794, 0.01342, 0.04363,17, 0.92705, 0.01366, 0.04217,31,1671, 6.72060, 0.00824, 0.03766
492, 0.63286, 0.20944,39, 1.78841, 0.02973, 0.11879,18, 1.03491, 0.01512, 0.04119,23, 1.17272, 0.01488, 0.04974,16, 0.95334, 0.01461, 0.04179,16, 0.84636, 0.01469, 0.04161,22,1223, 4.92039, 0.01010, 0.03487
504, 0.59215, 0.20944,25, 1.31748, 0.02379, 0.09675,19, 1.10878, 0.01390, 0.04724,19, 1.10293, 0.01455, 0.06073,18, 0.94499, 0.01366, 0.05568,18, 0.88901, 0.01355, 0.05396,23,1224, 5.12428, 0.01273, 0.03890
525, 0.61173, 0.20944,21, 1.44837, 0.01776, 0.09477,18, 1.26130, 0.01116, 0.03468,17, 1.10512, 0.01453, 0.05340,17, 1.23414, 0.01276, 0.04190,16, 1.22603, 0.01347, 0.04566,20,1092, 5.00776, 0.00967, 0.02998
534, 0.70111, 0.20944,25, 1.79020, 0.01399, 0.07270,20, 1.33745, 0.00705, 0.03577,21, 1.31260, 0.00983, 0.04758,24, 1.40819, 0.00681, 0.03180,21, 1.43232, 0.00775, 0.03781,23,1365, 5.72161, 0.00350, 0.02822
587, 0.87509, 0.20944,16, 0.91197, 0.00955, 0.02347,21, 1.05677, 0.00476, 0.00948,16, 0.92691, 0.00769, 0.01696,21, 1.07839, 0.00421, 0.00966,20, 1.00429, 0.00430, 0.01065,19,1087, 4.18616, 0.00455, 0.01179
638, 0.78560, 0.20944,20, 1.30445, 0.02241, 0.06552,31, 1.98116, 0.01072, 0.03475,22, 1.40106, 0.01355, 0.04595,29, 2.00443, 0.00996, 0.03206,27, 1.65282, 0.00845, 0.02816,32,1765, 7.67267, 0.01573, 0.06529
698, 0.74227, 0.20944,26, 3.82153, 0.07500, 0.20294,31, 3.04133, 0.00922, 0.02480,30, 2.97045, 0.01548, 0.05458,28, 2.78038, 0.00469, 0.02294,25, 2.68535, 0.00535, 0.02896,26,1334, 7.10415, 0.00516, 0.03097
717, 0.56078, 0.20944,22, 4.26439, 0.10369, 0.24288,38, 5.58288, 0.04277, 0.28256,35, 6.26139, 0.07890, 0.32099,29, 3.41301, 0.01263, 0.09387,50, 5.70792, 0.00634, 0.02061,26,1215, 7.38694, 0.01398, 0.04737
723, 0.42354, 0.20944,50,13.38437, 0.50607, 0.70737,47, 9.56792, 0.08280, 0.34396,50,12.68025, 0.31628, 0.39991,31, 4.79145, 0.03536, 0.23645,48, 7.06515, 0.03443, 0.15867,22,756, 6.27822, 0.03051, 0.14656
732, 0.45719, 0.20944,50, 9.34502, 0.45761, 0.67371,29, 3.07910, 0.04637, 0.13989,19, 2.01390, 0.08938, 0.17513,30, 3.43220, 0.04590, 0.13347,25, 2.52458, 0.04527, 0.12806,36,1750,10.34445, 0.02557, 0.05010
736, 0.45589, 0.20944,50, 9.80675, 0.51584, 0.77907,24, 3.00789, 0.04671, 0.13477,19, 2.28843, 0.10068, 0.18469,22, 2.69632, 0.04594, 0.13304,24, 2.90747, 0.04089, 0.10884,40,1850,11.50734, 0.02564, 0.04655
747, 0.44995, 0.20944,50, 9.78414, 0.47626, 0.70745,28, 3.10143, 0.04902, 0.14906,43, 5.49595, 0.11925, 0.24945,30, 3.43899, 0.04495, 0.13591,25, 2.74082, 0.04508, 0.13161,25,726, 5.88018, 0.03712, 0.10483
756, 0.38690, 0.20944,50, 7.09949, 0.28001, 0.41728,50, 5.20136, 0.18122, 0.32021,50, 5.55829, 0.25541, 0.40098,50, 4.73965, 0.11041, 0.37747,50, 4.86904, 0.08684, 0.27727,30,957, 7.05274, 0.03784, 0.13747
759, 0.38619, 0.20944,50, 6.58026, 0.18706, 0.52593,37, 3.75988, 0.17632, 0.32494,50, 6.00827, 0.25922, 0.42987,43, 4.01531, 0.10684, 0.35508,38, 3.63270, 0.13091, 0.29656,32,1082, 8.03881, 0.03811, 0.12815
763, 0.35746, 0.20944,50, 9.89397, 0.50631, 0.72703,50, 7.21348, 0.19453, 0.39628,50, 9.17594, 0.24534, 0.46022,50, 5.98543, 0.12723, 0.33349,44, 7.11847, 0.06089, 0.53436,34,1143, 9.31449, 0.03500, 0.10976
773, 0.38582, 0.20944,50,12.16749, 0.54592, 0.72000,50, 9.64175, 0.19265, 0.29003,50,10.95205, 0.49105, 0.66304,44, 6.34377, 0.11038, 0.28800,50,10.07019, 0.07572, 0.51917,28,1032, 7.93264, 0.03184, 0.09838
776, 0.36398, 0.20944,50,20.87895, 0.54114, 0.91363,50,16.16268, 0.51855, 1.01720,50,16.62391, 0.56424, 0.98253,50,16.46147, 0.49504, 1.00006,46,20.00162, 0.56399, 0.94471,29,1400,12.73614, 0.02455, 0.08273
789, 0.67033, 0.20944,48, 8.91491, 0.26121, 0.50564,25, 3.54695, 0.03167, 0.10768,28, 3.95416, 0.05578, 0.18232,36, 4.85210, 0.01781, 0.06130,45, 6.08990, 0.00890, 0.03905,38,1895,11.43288, 0.00875, 0.03517
796, 0.69027, 0.20944,50, 8.32941, 0.22674, 0.45072,21, 2.70103, 0.02742, 0.10088,32, 3.72869, 0.05433, 0.18164,36, 4.71269, 0.01306, 0.04832,39, 4.83706, 0.00855, 0.03736,37,1957,10.83838, 0.00857, 0.03887
817, 0.83922, 0.20944,20, 1.53670, 0.01779, 0.05449,23, 1.80611, 0.00982, 0.02665,19, 1.32970, 0.01275, 0.03617,22, 1.54932, 0.00770, 0.02282,21, 1.60315, 0.00766, 0.02412,49,3004,13.00446, 0.01071, 0.03736
873, 0.89504, 0.20944,11, 0.57446, 0.04129, 0.06244,17, 0.66320, 0.00775, 0.03664,11, 0.50995, 0.02180, 0.05764,19, 0.75539, 0.00668, 0.03421,17, 0.70939, 0.00988, 0.03975,26,1344, 6.07615, 0.00702, 0.03189
914, 0.83199, 0.20944,50, 3.95192, 0.13585, 0.11517,18, 1.27577, 0.01514, 0.02622,21, 1.29564, 0.03853, 0.02516,18, 1.12803, 0.00953, 0.02534,21, 1.30094, 0.01056, 0.02551,23,1113, 5.16312, 0.00716, 0.02226
948, 0.90576, 0.20944,16, 1.11852, 0.02264, 0.02353,17, 1.13479, 0.00539, 0.01509,16, 1.13989, 0.01171, 0.01957,16, 1.09745, 0.00606, 0.01629,16, 1.16954, 0.00606, 0.01683,17,1001, 4.19348, 0.00424, 0.01732
949, 0.93675, 0.20944,15, 0.99469, 0.01289, 0.02274,16, 1.13378, 0.00453, 0.01505,16, 1.01613, 0.00696, 0.01555,16, 1.05343, 0.00521, 0.01454,16, 1.11573, 0.00507, 0.01480,19,1079, 4.62665, 0.00405, 0.01614
959, 0.87225, 0.20944,16, 1.14042, 0.03328, 0.03044,18, 1.29696, 0.01041, 0.02663,17, 1.15819, 0.01824, 0.03164,18, 1.16676, 0.01028, 0.02628,19, 1.40945, 0.01001, 0.02593,20,1090, 4.77652, 0.00730, 0.02583
967, 0.90331, 0.20944,16, 1.12475, 0.02321, 0.02756,19, 1.36235, 0.00734, 0.02135,17, 1.20708, 0.01263, 0.02650,17, 1.19700, 0.00858, 0.02241,17, 1.12115, 0.00865, 0.02267,18,963, 4.30048, 0.00676, 0.02391
973, 0.91512, 0.20944,14, 1.10220, 0.01757, 0.02300,18, 1.24925, 0.00477, 0.01578,16, 1.00896, 0.00907, 0.01927,16, 1.16317, 0.00581, 0.01671,17, 1.16066, 0.00546, 0.01662,18,927, 4.14915, 0.00421, 0.01735
1006, 0.94944, 0.20944,18, 1.09307, 0.01448, 0.02514,25, 1.48886, 0.00349, 0.01490,19, 1.21704, 0.00727, 0.01960,22, 1.22096, 0.00421, 0.01580,22, 1.27844, 0.00419, 0.01609,21,1165, 5.08704, 0.00349, 0.01667
97, 0.96441, 0.20944,16, 1.03029, 0.00913, 0.02226,25, 1.35653, 0.00160, 0.00616,20, 1.03446, 0.00198, 0.00956,18, 1.07479, 0.00267, 0.00776,18, 1.03802, 0.00273, 0.00791,25,1798, 6.92320, 0.00270, 0.00929
123, 0.74530, 0.20944,21, 1.90923, 0.13266, 0.06806,28, 2.31125, 0.06531, 0.06281,28, 2.29699, 0.10068, 0.06889,17, 1.13139, 0.00514, 0.02665,24, 1.86184, 0.00910, 0.02931,24,1553, 6.53704, 0.00502, 0.02475
317, 0.75007, 0.20944,18, 2.16057, 0.06035, 0.12696,21, 2.02505, 0.00845, 0.04543,19, 1.94330, 0.01819, 0.07968,24, 2.49542, 0.00455, 0.02413,26, 2.56713, 0.00381, 0.02511,22,1135, 5.96096, 0.00419, 0.02173
327, 0.58178, 0.20944,50,11.64960, 0.33232, 0.73879,32, 5.44488, 0.03725, 0.15113,32, 5.73875, 0.06965, 0.10628,24, 3.87226, 0.02032, 0.08240,23, 3.90830, 0.01256, 0.05217,24,578, 6.53794, 0.02610, 0.10225
330, 0.51475, 0.20944,50,16.05260, 0.21676, 0.59883,50,13.04482, 0.08398, 0.45679,50,12.29821, 0.13477, 0.58805,50,11.12587, 0.10398, 0.57260,50,10.64612, 0.02020, 0.09346,24,849, 7.45311, 0.03380, 0.12592
337, 0.41613, 0.20944,50,22.40091, 0.42345, 0.30285,50,17.63288, 0.33520, 0.76495,50,17.19000, 0.40194, 0.93023,50,18.61706, 0.26624, 0.51112,50,18.73302, 0.25868, 0.71560,22,635, 7.56075, 0.02508, 0.10066
343, 0.50228, 0.20944,50,18.81233, 0.26523, 0.65691,50,13.09985, 0.13702, 0.62431,50,16.27960, 0.18191, 0.45868,50,11.74691, 0.04751, 0.29166,50,11.70100, 0.01142, 0.05494,21,994, 7.92834, 0.01225, 0.05126
357, 0.87543, 0.20944,16, 1.06051, 0.01137, 0.03612,21, 1.23713, 0.00634, 0.02122,18, 1.05259, 0.00947, 0.02613,19, 1.20576, 0.00605, 0.02194,22, 1.25786, 0.00472, 0.01968,22,1216, 4.70371, 0.00637, 0.02224
404, 0.90848, 0.20944,37, 1.16155, 0.01376, 0.05527,40, 1.18802, 0.00797, 0.06205,35, 1.03105, 0.00964, 0.05713,46, 1.26172, 0.00685, 0.04706,44, 1.42766, 0.00700, 0.05195,44,1864, 7.69780, 0.00509, 0.07737
440, 0.68934, 0.20944,15, 1.03814, 0.02010, 0.10693,22, 1.31533, 0.00991, 0.03592,18, 0.95527, 0.01159, 0.05565,25, 1.27421, 0.00897, 0.03081,24, 1.28253, 0.00845, 0.02964,27,1467, 6.32998, 0.00241, 0.02068
464, 0.65954, 0.20944,14, 0.93964, 0.02099, 0.09236,22, 1.32031, 0.01080, 0.04110,16, 1.15659, 0.01372, 0.05262,20, 1.21670, 0.01136, 0.04357,21, 1.28034, 0.01154, 0.04367,30,1623, 6.69385, 0.00295, 0.02483
488, 0.61728, 0.20944,23, 1.18869, 0.03426, 0.14797,29, 1.45404, 0.01265, 0.04381,23, 1.15885, 0.01737, 0.07291,32, 1.56597, 0.01360, 0.05073,27, 1.27570, 0.01341, 0.05083,26,1535, 6.25299, 0.02538, 0.07897
492, 0.63286, 0.20944,24, 1.27567, 0.03017, 0.12110,31, 1.51869, 0.01353, 0.03959,21, 1.16707, 0.01596, 0.05711,27, 1.35304, 0.01389, 0.04519,26, 1.45822, 0.01383, 0.04428,30,1728, 6.88194, 0.01581, 0.03242
504, 0.59215, 0.20944,15, 0.89229, 0.02550, 0.10374,25, 1.25664, 0.01318, 0.05201,19, 1.09019, 0.01569, 0.06685,20, 1.08770, 0.01514, 0.06451,23, 1.12526, 0.01426, 0.05999,39,2005, 7.85960, 0.00800, 0.01646
525, 0.61173, 0.20944,13, 0.96673, 0.01790, 0.10623,20, 1.43960, 0.00973, 0.04079,19, 1.48177, 0.01312, 0.06144,23, 1.59998, 0.01115, 0.04482,22, 1.55092, 0.01197, 0.05062,23,1183, 5.38418, 0.00828, 0.02928
534, 0.70111, 0.20944,15, 1.16818, 0.01583, 0.08691,22, 1.49188, 0.00868, 0.03815,19, 1.28810, 0.01020, 0.05235,22, 1.48182, 0.00846, 0.03751,22, 1.43990, 0.00860, 0.03951,24,1361, 5.50152, 0.00615, 0.02973
587, 0.87509, 0.20944,20, 1.06917, 0.01124, 0.02828,33, 1.72935, 0.00419, 0.01476,24, 1.27470, 0.00866, 0.02338,31, 1.32984, 0.00363, 0.01485,35, 1.53683, 0.00274, 0.01423,32,1632, 6.61302, 0.00356, 0.02388
638, 0.78560, 0.20944,15, 1.21223, 0.02239, 0.06650,19, 1.32869, 0.01134, 0.03494,16, 1.06150, 0.01476, 0.04685,20, 1.44685, 0.01085, 0.03296,22, 1.51510, 0.00928, 0.02843,15,883, 3.91717, 0.01589, 0.04295
698, 0.74227, 0.20944,28, 4.23506, 0.07744, 0.19798,18, 2.11909, 0.00963, 0.02599,17, 2.13137, 0.01626, 0.05918,21, 2.52101, 0.00484, 0.01382,22, 2.36214, 0.00365, 0.01547,19,985, 5.55347, 0.00362, 0.01702
717, 0.56078, 0.20944,27, 5.08839, 0.10228, 0.24823,50, 7.54694, 0.04046, 0.26857,16, 3.04879, 0.07634, 0.33348,21, 2.65143, 0.01301, 0.08935,48, 5.93979, 0.00634, 0.01885,23,1068, 6.65385, 0.01177, 0.03233
723, 0.42354, 0.20944,50,14.06187, 0.50900, 0.71676,24, 4.97186, 0.08245, 0.34464,50,12.58857, 0.24529, 0.43804,20, 3.75795, 0.04763, 0.29383,50, 8.64517, 0.04568, 0.22016,18,525, 5.02376, 0.04034, 0.20606
732, 0.45719, 0.20944,50, 9.94738, 0.48249, 0.74341,43, 4.93501, 0.04503, 0.14126,14, 2.09450, 0.09313, 0.25366,39, 4.41327, 0.04364, 0.13662,47, 5.32671, 0.04393, 0.13424,26,942, 7.18308, 0.05220, 0.21731
